network_packet_rate,sampling_latency,packet_loss_rate,smart_contract_violation,threat_label
282.84,40.48,0.008,0,0
231.77,93.06,0.015,0,0
280.87,83.43,0.014,0,0
266.1,38.97,0.002,0,0
221.78,42.5,0.003,0,0
151.01,108.26,0.02,0,0
268.92,27.94,0.004,0,0
288.56,64.76,0.013,0,0
282.4,23.06,0.005,0,0
329.86,48.56,0.017,0,0
177.23,44.23,0.002,0,0
190.98,42.64,0.01,0,0
230.31,96.03,0.015,0,0
448.14,232.81,0.077,1,1
275.87,58.0,0.004,0,0
319.34,90.93,0.009,0,0
324.47,43.04,0.013,0,0
288.37,119.76,0.009,0,0
340.55,70.46,0.013,0,0
191.3,81.34,0.009,0,0
167.26,68.83,0.011,0,0
318.37,56.39,0.015,0,0
181.99,87.5,0.001,0,0
223.94,118.47,0.014,0,0
312.64,99.65,0.014,0,0
227.63,104.81,0.005,0,0
333.35,67.62,0.009,0,0
334.59,115.74,0.008,0,0
204.11,29.85,0.013,0,0
326.12,69.61,0.001,0,0
174.78,109.38,0.011,0,0
260.35,33.64,0.015,0,0
312.99,56.57,0.016,0,0
275.48,99.03,0.015,0,0
211.14,35.97,0.015,0,0
219.91,107.16,0.013,0,0
199.11,79.04,0.008,0,0
249.0,85.68,0.009,0,0
295.01,117.35,0.004,0,0
221.2,61.98,0.001,0,0
342.91,99.78,0.014,0,0
228.76,37.63,0.004,0,0
314.58,55.18,0.002,0,0
290.46,81.49,0.004,0,0
345.19,96.64,0.019,0,0
228.04,29.65,0.011,0,0
202.74,114.25,0.0,0,0
226.76,119.76,0.018,0,0
195.23,44.32,0.013,0,0
330.28,119.29,0.018,0,0
282.39,94.09,0.014,0,0
169.21,43.96,0.016,0,0
196.2,103.45,0.016,0,0
243.6,82.24,0.004,0,0
231.23,38.42,0.007,0,0
252.42,75.03,0.003,0,0
305.17,53.32,0.014,0,0
317.4,40.64,0.0,0,0
347.27,62.92,0.014,0,0
317.73,37.18,0.006,0,0
242.68,27.67,0.003,0,0
264.44,42.78,0.005,0,0
214.46,92.01,0.011,0,0
195.74,66.16,0.02,0,0
213.8,89.3,0.0,0,0
191.06,82.34,0.001,0,0
246.2,51.41,0.019,0,0
201.58,76.51,0.01,0,0
264.14,72.45,0.014,0,0
282.78,43.02,0.013,0,0
212.41,28.32,0.015,0,0
233.34,96.12,0.019,0,0
201.21,32.29,0.019,0,0
213.45,118.32,0.017,0,0
151.91,47.02,0.014,0,0
240.27,112.45,0.007,0,0
345.6,105.26,0.019,0,0
216.09,38.06,0.018,0,0
307.83,94.1,0.017,0,0
324.44,58.51,0.009,0,0
319.74,49.85,0.01,0,0
275.42,88.05,0.004,0,0
175.22,43.45,0.012,0,0
245.16,62.27,0.017,0,0
243.96,43.22,0.019,0,0
186.98,50.38,0.012,0,0
254.41,88.11,0.016,0,0
210.94,97.35,0.017,0,0
300.04,55.01,0.008,0,0
151.44,55.03,0.0,0,0
175.62,29.08,0.013,0,0
222.31,94.71,0.013,0,0
328.88,26.0,0.009,0,0
302.59,88.93,0.011,0,0
277.09,97.59,0.015,0,0
186.92,77.59,0.018,0,0
305.03,66.2,0.008,0,0
190.32,89.28,0.002,0,0
345.49,115.78,0.002,0,0
337.13,66.42,0.0,0,0
229.81,43.63,0.008,0,0
163.06,109.48,0.015,0,0
315.38,75.93,0.006,0,0
219.78,32.2,0.011,0,0
348.41,37.55,0.004,0,0
204.96,78.81,0.016,0,0
333.08,84.63,0.016,0,0
319.09,59.01,0.02,0,0
258.07,115.46,0.006,0,0
348.87,32.35,0.002,0,0
196.75,36.86,0.01,0,0
158.24,105.96,0.008,0,0
302.65,23.55,0.002,0,0
332.1,92.58,0.015,0,0
158.95,20.98,0.0,0,0
188.48,69.52,0.019,0,0
183.66,43.04,0.013,0,0
335.98,57.18,0.016,0,0
327.98,57.82,0.012,0,0
274.69,103.24,0.008,0,0
225.44,41.81,0.013,0,0
339.68,88.04,0.017,0,0
338.09,46.05,0.013,0,0
206.01,22.19,0.01,0,0
187.24,84.33,0.017,0,0
317.68,102.44,0.004,0,0
310.77,55.19,0.008,0,0
158.94,94.18,0.019,0,0
226.95,73.96,0.005,0,0
232.86,63.21,0.013,0,0
176.08,111.99,0.007,0,0
183.44,52.69,0.003,0,0
182.09,71.11,0.013,0,0
175.98,83.01,0.0,0,0
275.46,105.18,0.02,0,0
163.81,64.38,0.016,0,0
151.29,85.02,0.02,0,0
271.38,55.27,0.014,0,0
324.38,98.39,0.01,0,0
229.89,68.9,0.01,0,0
155.21,70.17,0.002,0,0
203.28,37.94,0.001,0,0
289.06,32.89,0.005,0,0
327.57,99.43,0.013,0,0
256.18,93.25,0.014,0,0
222.08,80.56,0.015,0,0
177.49,30.52,0.003,0,0
219.21,58.46,0.019,0,0
269.43,117.12,0.008,0,0
325.16,56.82,0.013,0,0
322.69,49.94,0.009,0,0
246.36,104.34,0.009,0,0
320.13,109.23,0.005,0,0
206.23,99.4,0.012,0,0
241.65,82.29,0.019,0,0
239.42,37.33,0.003,0,0
290.47,45.13,0.009,0,0
341.43,59.74,0.005,0,0
171.14,67.68,0.007,0,0
217.18,25.35,0.016,0,0
303.02,88.29,0.008,0,0
319.3,44.86,0.017,0,0
206.43,87.25,0.004,0,0
273.72,101.31,0.003,0,0
330.76,117.63,0.012,0,0
201.15,46.63,0.018,0,0
342.5,62.68,0.002,0,0
235.05,21.32,0.019,0,0
256.22,116.8,0.011,0,0
228.63,117.23,0.015,0,0
245.05,98.53,0.014,0,0
299.4,23.17,0.006,0,0
155.88,65.82,0.015,0,0
171.24,55.69,0.014,0,0
234.99,40.05,0.008,0,0
256.55,45.28,0.011,0,0
228.16,26.75,0.018,0,0
299.52,109.96,0.019,0,0
191.02,44.98,0.004,0,0
270.06,80.71,0.004,0,0
187.21,75.53,0.014,0,0
342.73,29.38,0.011,0,0
279.47,50.01,0.018,0,0
185.15,93.41,0.005,0,0
324.45,36.15,0.003,0,0
223.0,111.55,0.012,0,0
279.36,35.49,0.019,0,0
308.01,94.62,0.005,0,0
753.38,43.22,0.004,0,1
283.41,86.05,0.01,0,0
280.27,98.17,0.018,0,0
221.48,58.27,0.002,0,0
298.73,88.06,0.011,0,0
194.12,30.46,0.003,0,0
157.22,24.76,0.011,0,0
297.51,103.75,0.014,0,0
183.66,116.43,0.006,0,0
333.17,86.1,0.016,0,0
227.7,39.56,0.011,0,0
320.97,98.84,0.016,0,0
242.57,40.3,0.01,0,0
222.76,26.25,0.013,0,0
319.43,76.81,0.013,0,0
153.52,56.14,0.015,0,0
276.32,98.6,0.006,0,0
289.09,63.59,0.008,0,0
319.62,103.33,0.005,0,0
284.85,93.9,0.004,0,0
321.48,39.84,0.017,0,0
344.41,117.43,0.004,0,0
333.93,114.07,0.016,0,0
219.18,52.63,0.002,0,0
223.24,55.9,0.016,0,0
173.57,80.66,0.001,0,0
181.3,85.52,0.007,0,0
156.09,29.51,0.006,0,0
295.04,30.14,0.014,0,0
221.59,84.73,0.005,0,0
301.64,42.48,0.013,0,0
239.47,37.13,0.001,0,0
329.21,107.92,0.014,0,0
193.7,32.61,0.02,0,0
249.27,50.52,0.005,0,0
169.63,103.43,0.002,0,0
289.73,37.09,0.015,0,0
297.46,56.61,0.013,0,0
268.55,101.17,0.019,0,0
232.19,119.17,0.002,0,0
282.62,50.69,0.003,0,0
312.34,85.21,0.015,0,0
331.88,51.13,0.007,0,0
151.92,41.88,0.007,0,0
163.09,86.67,0.016,0,0
241.47,28.67,0.006,0,0
261.36,32.57,0.015,0,0
234.35,116.9,0.004,0,0
177.64,102.55,0.002,0,0
226.02,87.07,0.007,0,0
281.63,43.36,0.009,0,0
345.65,75.28,0.002,0,0
249.31,118.27,0.019,0,0
324.81,69.9,0.01,0,0
229.55,103.94,0.007,0,0
256.27,42.85,0.017,0,0
349.11,100.22,0.005,0,0
277.64,20.03,0.005,0,0
177.47,48.28,0.006,0,0
166.68,103.89,0.011,0,0
316.44,34.86,0.018,0,0
305.88,114.97,0.001,0,0
312.58,94.32,0.005,0,0
213.88,106.78,0.012,0,0
158.15,23.06,0.006,0,0
247.48,115.79,0.001,0,0
316.23,86.69,0.001,0,0
345.51,67.04,0.006,0,0
209.41,104.63,0.003,0,0
238.85,89.51,0.004,0,0
239.61,84.99,0.017,0,0
246.67,106.77,0.01,0,0
239.49,50.04,0.012,0,0
166.53,27.31,0.007,0,0
301.47,87.59,0.018,0,0
216.32,24.0,0.012,0,0
231.25,88.09,0.004,0,0
156.54,28.05,0.014,0,0
202.34,31.36,0.013,0,0
265.12,38.31,0.011,0,0
235.99,46.68,0.009,0,0
208.42,46.63,0.009,0,0
180.96,90.53,0.004,0,0
321.74,73.67,0.008,0,0
233.2,52.68,0.019,0,0
332.68,43.9,0.015,0,0
239.13,96.05,0.006,0,0
324.62,109.63,0.019,0,0
251.31,96.24,0.0,0,0
213.11,32.81,0.015,0,0
317.12,69.46,0.005,0,0
265.08,38.25,0.014,0,0
342.56,62.31,0.018,0,0
289.73,79.0,0.013,0,0
302.0,31.16,0.003,0,0
242.96,31.15,0.01,0,0
298.19,77.89,0.013,0,0
299.35,43.84,0.013,0,0
265.89,85.43,0.017,0,0
272.48,39.2,0.002,0,0
183.01,75.38,0.009,0,0
201.38,114.91,0.012,0,0
239.8,44.36,0.017,0,0
250.89,106.23,0.005,0,0
224.66,56.48,0.016,0,0
151.25,42.34,0.005,0,0
183.56,34.82,0.005,0,0
264.47,55.02,0.013,0,0
288.07,28.66,0.013,0,0
231.4,54.88,0.007,0,0
226.24,62.94,0.008,0,0
346.63,45.63,0.005,0,0
216.17,77.71,0.006,0,0
158.88,111.05,0.017,0,0
272.0,97.02,0.009,0,0
204.48,81.54,0.001,0,0
228.24,72.3,0.011,0,0
347.97,57.25,0.011,0,0
208.13,108.29,0.02,0,0
244.55,40.52,0.015,0,0
339.22,92.15,0.015,0,0
253.1,68.37,0.014,0,0
253.87,99.69,0.007,0,0
190.42,40.1,0.002,0,0
159.13,90.67,0.003,0,0
250.77,101.19,0.01,0,0
256.75,37.86,0.017,0,0
192.44,62.96,0.007,0,0
308.43,64.34,0.01,0,0
226.01,46.9,0.02,0,0
212.63,71.56,0.015,0,0
221.47,82.79,0.011,0,0
345.03,68.46,0.014,0,0
216.91,119.14,0.006,0,0
309.52,118.75,0.006,0,0
306.08,87.57,0.001,0,0
264.84,84.18,0.013,0,0
250.06,62.31,0.01,0,0
235.21,69.58,0.016,0,0
277.09,60.49,0.001,0,0
230.26,101.55,0.005,0,0
335.9,23.09,0.001,0,0
288.93,119.66,0.02,0,0
305.1,91.57,0.018,0,0
242.44,84.9,0.005,0,0
340.59,59.68,0.011,0,0
283.06,104.11,0.001,0,0
171.49,116.88,0.01,0,0
302.32,102.14,0.007,0,0
184.78,33.17,0.008,0,0
239.47,101.87,0.0,0,0
253.32,57.79,0.001,0,0
169.37,49.64,0.0,0,0
294.78,95.16,0.008,0,0
269.39,81.67,0.011,0,0
205.95,114.65,0.015,0,0
276.93,98.5,0.018,0,0
324.52,110.88,0.007,0,0
278.63,57.96,0.018,0,0
307.48,46.8,0.016,0,0
232.89,50.4,0.002,0,0
324.51,117.93,0.014,0,0
253.12,36.16,0.017,0,0
204.08,21.21,0.018,0,0
347.54,47.0,0.011,0,0
247.45,65.83,0.002,0,0
308.97,119.74,0.013,0,0
250.2,113.73,0.016,0,0
182.33,21.2,0.01,0,0
208.01,84.74,0.012,0,0
220.54,40.41,0.004,0,0
249.5,67.5,0.011,0,0
346.69,47.37,0.009,0,0
217.3,79.32,0.014,0,0
229.53,39.87,0.001,0,0
178.32,52.61,0.007,0,0
312.53,96.65,0.008,0,0
168.64,100.27,0.008,0,0
247.34,117.03,0.001,0,0
283.01,33.62,0.003,0,0
152.73,67.36,0.005,0,0
262.95,85.04,0.01,0,0
261.43,60.59,0.017,0,0
303.22,39.0,0.016,0,0
343.78,37.61,0.018,0,0
327.46,27.4,0.02,0,0
285.72,113.57,0.007,0,0
186.72,62.99,0.015,0,0
325.96,105.76,0.007,0,0
303.33,103.74,0.001,0,0
278.11,108.7,0.015,0,0
330.87,39.22,0.018,0,0
342.69,102.32,0.014,0,0
203.7,22.46,0.006,0,0
279.98,96.73,0.01,0,0
283.94,75.44,0.007,0,0
332.27,85.89,0.005,0,0
186.82,92.74,0.01,0,0
230.94,38.76,0.0,0,0
188.44,73.49,0.007,0,0
198.94,24.08,0.013,0,0
346.95,72.52,0.01,0,0
246.11,86.44,0.013,0,0
185.74,64.74,0.0,0,0
280.43,55.44,0.003,0,0
223.19,54.14,0.001,0,0
164.33,74.5,0.018,0,0
314.45,72.33,0.012,0,0
175.66,21.59,0.002,0,0
247.35,25.07,0.015,0,0
191.19,27.88,0.002,0,0
155.25,39.74,0.004,0,0
274.55,28.77,0.003,0,0
194.28,47.42,0.012,0,0
264.49,64.45,0.001,0,0
265.08,83.81,0.009,0,0
285.57,36.54,0.008,0,0
307.52,86.7,0.011,0,0
349.49,51.47,0.01,0,0
247.34,81.51,0.007,0,0
301.2,109.65,0.017,0,0
287.26,104.55,0.015,0,0
282.97,42.38,0.007,0,0
217.84,42.13,0.012,0,0
295.3,48.6,0.013,0,0
299.53,118.55,0.007,0,0
233.34,67.27,0.011,0,0
188.23,43.01,0.011,0,0
344.85,107.49,0.016,0,0
204.23,40.36,0.002,0,0
332.38,60.97,0.013,0,0
297.1,79.59,0.002,0,0
183.58,104.16,0.006,0,0
267.68,28.21,0.011,0,0
347.81,59.87,0.015,0,0
342.45,119.27,0.005,0,0
264.8,102.13,0.02,0,0
281.21,79.56,0.005,0,0
329.73,95.08,0.016,0,0
228.36,55.37,0.004,0,0
211.31,68.48,0.01,0,0
342.38,53.48,0.015,0,0
281.79,62.88,0.015,0,0
201.58,45.97,0.018,0,0
264.39,32.2,0.012,0,0
337.11,93.23,0.016,0,0
166.24,38.33,0.018,0,0
241.78,67.86,0.013,0,0
200.48,22.49,0.004,0,0
214.91,38.26,0.013,0,0
161.45,42.99,0.001,0,0
308.7,50.92,0.001,0,0
167.26,110.23,0.012,0,0
298.7,115.21,0.012,0,0
155.17,30.04,0.016,0,0
225.41,77.54,0.017,0,0
270.49,45.44,0.006,0,0
298.27,109.89,0.007,0,0
158.06,42.34,0.003,0,0
320.2,39.54,0.009,0,0
341.93,102.78,0.018,0,0
207.73,49.45,0.008,0,0
281.35,86.84,0.01,0,0
157.63,68.26,0.009,0,0
201.58,75.32,0.017,0,0
264.17,109.94,0.01,0,0
249.53,48.87,0.016,0,0
294.26,27.29,0.011,0,0
235.71,88.86,0.016,0,0
295.8,99.65,0.011,0,0
259.53,24.22,0.003,0,0
158.19,49.15,0.017,0,0
191.94,39.16,0.016,0,0
291.58,48.36,0.002,0,0
158.47,77.5,0.012,0,0
153.45,74.66,0.001,0,0
335.67,64.17,0.012,0,0
215.13,94.09,0.018,0,0
178.31,55.53,0.006,0,0
308.69,96.56,0.01,0,0
283.18,96.1,0.007,0,0
184.0,63.45,0.0,0,0
325.28,51.41,0.007,0,0
312.79,89.69,0.008,0,0
289.2,112.75,0.018,0,0
344.87,67.44,0.019,0,0
284.17,97.24,0.015,0,0
211.94,58.69,0.019,0,0
176.18,57.25,0.011,0,0
339.25,106.27,0.003,0,0
329.12,44.05,0.012,0,0
152.25,53.66,0.018,0,0
156.82,97.69,0.003,0,0
297.35,27.8,0.004,0,0
271.15,65.91,0.01,0,0
327.2,54.91,0.001,0,0
301.97,38.08,0.011,0,0
236.93,103.0,0.012,0,0
192.45,28.03,0.013,0,0
211.53,39.18,0.016,0,0
345.85,101.22,0.006,0,0
211.41,37.7,0.008,0,0
180.67,65.49,0.006,0,0
302.53,37.01,0.018,0,0
285.68,42.84,0.008,0,0
340.27,92.99,0.005,0,0
174.16,86.51,0.013,0,0
197.11,77.47,0.001,0,0
298.74,61.78,0.019,0,0
302.54,93.93,0.014,0,0
181.2,57.42,0.01,0,0
156.28,115.25,0.01,0,0
231.73,64.16,0.001,0,0
256.61,115.77,0.01,0,0
227.92,46.84,0.003,0,0
302.65,78.1,0.011,0,0
184.36,51.92,0.002,0,0
221.32,63.35,0.007,0,0
217.8,57.93,0.019,0,0
193.64,99.03,0.01,0,0
269.17,71.79,0.003,0,0
348.61,51.02,0.005,0,0
273.79,64.63,0.019,0,0
294.2,30.42,0.004,0,0
268.42,70.95,0.007,0,0
314.07,38.52,0.002,0,0
186.12,24.61,0.015,0,0
346.41,43.21,0.009,0,0
325.26,60.67,0.011,0,0
278.96,23.92,0.004,0,0
235.82,65.37,0.006,0,0
578.98,448.38,0.223,1,1
283.58,48.83,0.013,1,1
189.01,56.3,0.0,0,0
293.47,57.35,0.008,0,0
234.18,50.18,0.006,0,0
175.18,102.0,0.0,0,0
299.26,78.0,0.002,0,0
247.38,110.49,0.017,0,0
239.57,117.65,0.013,0,0
170.36,84.59,0.019,0,0
194.21,87.49,0.016,0,0
318.85,96.54,0.017,0,0
270.63,117.66,0.017,0,0
281.56,83.95,0.004,0,0
166.56,62.19,0.003,0,0
193.81,40.48,0.008,0,0
222.0,62.89,0.012,0,0
283.06,114.74,0.0,0,0
291.84,84.28,0.019,0,0
260.0,64.37,0.009,0,0
264.39,45.87,0.017,0,0
320.26,94.16,0.014,0,0
156.2,115.69,0.008,0,0
177.28,49.18,0.009,0,0
169.35,84.95,0.008,0,0
165.16,83.41,0.016,0,0
249.81,39.88,0.011,0,0
225.64,107.53,0.005,0,0
271.66,57.22,0.019,0,0
294.12,111.39,0.013,0,0
234.15,47.18,0.008,0,0
342.53,96.1,0.004,0,0
313.01,87.88,0.019,0,0
298.61,51.39,0.015,0,0
201.06,105.66,0.014,0,0
163.87,114.35,0.013,0,0
223.06,80.94,0.008,0,0
321.67,62.1,0.01,0,0
318.22,74.69,0.019,0,0
170.39,87.48,0.006,0,0
341.95,68.79,0.003,0,0
312.7,36.0,0.006,0,0
191.59,74.8,0.015,0,0
282.32,66.48,0.01,0,0
219.6,90.54,0.012,0,0
201.4,92.13,0.014,0,0
258.38,49.02,0.007,0,0
172.77,95.56,0.002,0,0
184.87,40.11,0.001,0,0
215.73,110.45,0.006,0,0
312.25,69.1,0.012,0,0
221.5,35.85,0.009,0,0
251.36,32.57,0.006,0,0
318.97,103.89,0.004,0,0
297.43,37.39,0.015,0,0
188.22,27.11,0.004,0,0
155.59,66.2,0.002,0,0
315.43,86.52,0.004,0,0
150.55,101.55,0.014,0,0
166.58,52.18,0.019,0,0
289.52,20.1,0.016,0,0
317.68,74.31,0.015,0,0
169.83,37.64,0.017,0,0
197.33,21.01,0.003,0,0
300.33,37.25,0.019,0,0
244.62,102.28,0.019,0,0
203.8,89.53,0.009,0,0
174.83,96.49,0.006,0,0
184.97,96.04,0.003,0,0
220.51,94.71,0.018,0,0
342.46,44.75,0.006,0,0
255.07,40.9,0.02,0,0
199.39,59.32,0.012,0,0
179.17,34.06,0.007,0,0
207.74,39.02,0.001,0,0
206.2,36.5,0.007,0,0
262.99,83.25,0.017,0,0
287.13,30.75,0.01,0,0
186.11,98.12,0.002,0,0
185.14,103.96,0.012,0,0
276.18,54.65,0.006,0,0
236.58,109.5,0.012,0,0
265.83,42.29,0.008,0,0
237.23,115.66,0.007,0,0
325.44,51.6,0.001,0,0
279.15,88.88,0.003,0,0
285.93,118.62,0.007,0,0
308.2,31.19,0.003,0,0
191.6,50.05,0.013,0,0
254.03,95.99,0.01,0,0
238.51,89.86,0.005,0,0
416.02,96.08,0.018,0,1
245.47,48.9,0.006,0,0
228.75,62.02,0.019,0,0
214.49,32.91,0.008,0,0
209.49,23.36,0.005,0,0
233.34,85.1,0.012,0,0
189.98,63.02,0.004,0,0
340.69,70.09,0.012,0,0
178.86,34.63,0.002,0,0
210.73,83.41,0.018,0,0
162.38,28.39,0.017,0,0
260.65,66.73,0.012,0,0
249.33,93.83,0.011,0,0
336.09,43.32,0.005,0,0
316.76,111.6,0.007,0,0
284.97,106.59,0.014,0,0
171.23,95.89,0.003,0,0
305.61,101.18,0.018,0,0
190.4,93.74,0.014,0,0
263.69,115.01,0.013,0,0
245.92,102.38,0.009,0,0
201.08,103.88,0.016,0,0
227.52,41.57,0.006,0,0
264.15,90.91,0.0,0,0
189.54,74.47,0.015,0,0
189.15,79.18,0.005,0,0
262.1,95.82,0.004,0,0
175.02,113.68,0.004,0,0
240.55,51.59,0.011,0,0
295.02,70.8,0.018,0,0
194.28,32.42,0.003,0,0
225.34,35.11,0.009,0,0
215.78,63.86,0.005,0,0
344.4,22.98,0.02,0,0
275.99,62.81,0.019,0,0
274.97,24.75,0.018,0,0
226.76,106.88,0.009,0,0
289.88,36.88,0.011,0,0
230.82,114.27,0.008,0,0
209.67,41.31,0.015,0,0
318.56,66.85,0.012,0,0
217.88,108.71,0.013,0,0
226.4,81.81,0.005,0,0
222.91,99.1,0.014,0,0
318.43,78.51,0.018,0,0
181.86,35.97,0.019,0,0
231.04,99.0,0.019,0,0
289.81,89.9,0.012,0,0
194.29,105.2,0.005,0,0
293.26,109.8,0.018,0,0
261.96,32.87,0.01,0,0
324.45,67.09,0.014,0,0
325.86,90.35,0.018,0,0
302.57,67.11,0.004,0,0
291.05,31.34,0.018,0,0
205.26,72.97,0.001,0,0
302.68,42.04,0.008,0,0
425.02,94.69,0.009,0,1
282.54,77.0,0.013,0,0
335.99,118.59,0.006,0,0
230.71,58.63,0.004,0,0
150.72,47.16,0.002,0,0
254.74,46.7,0.016,0,0
195.14,48.17,0.012,0,0
312.74,97.15,0.019,0,0
165.51,34.82,0.003,0,0
171.43,71.65,0.001,0,0
287.22,38.61,0.002,0,0
279.83,42.23,0.003,0,0
338.43,31.16,0.01,0,0
197.3,43.07,0.011,0,0
316.7,69.3,0.017,0,0
201.86,96.59,0.001,0,0
327.28,112.84,0.002,0,0
197.81,32.2,0.002,0,0
290.27,96.32,0.011,0,0
248.6,108.59,0.002,0,0
281.25,29.82,0.001,0,0
185.01,21.58,0.011,0,0
341.56,49.66,0.004,0,0
151.38,118.89,0.015,0,0
309.05,91.93,0.013,0,0
283.19,66.36,0.004,0,0
257.14,85.41,0.004,0,0
332.51,51.06,0.004,0,0
336.39,71.62,0.004,0,0
342.98,37.1,0.005,0,0
335.67,118.0,0.003,0,0
273.76,108.96,0.019,0,0
236.24,94.69,0.004,0,0
346.03,46.58,0.019,0,0
151.62,114.47,0.008,0,0
198.87,111.12,0.018,0,0
303.42,105.36,0.008,0,0
327.03,27.26,0.005,0,0
344.81,49.13,0.012,0,0
226.24,49.01,0.013,0,0
320.94,94.59,0.015,0,0
206.03,59.47,0.016,0,0
247.91,21.54,0.0,0,0
211.37,41.91,0.017,0,0
290.37,67.92,0.008,0,0
329.27,117.63,0.009,0,0
321.75,111.02,0.01,0,0
283.62,81.84,0.002,0,0
326.25,98.0,0.003,0,0
242.1,85.71,0.009,0,0
331.94,104.3,0.018,0,0
152.49,73.22,0.013,0,0
287.68,36.3,0.015,0,0
216.66,104.44,0.016,0,0
186.07,91.01,0.007,0,0
241.56,96.42,0.011,0,0
213.21,49.59,0.005,0,0
204.09,85.73,0.019,0,0
324.98,117.27,0.002,0,0
174.31,100.82,0.002,0,0
173.22,87.5,0.004,0,0
201.73,112.19,0.004,0,0
328.51,96.84,0.008,0,0
278.74,56.04,0.007,0,0
163.78,27.54,0.003,0,0
320.03,51.52,0.007,0,0
240.9,74.83,0.009,0,0
283.01,31.15,0.019,0,0
184.93,90.18,0.01,0,0
162.74,46.98,0.002,0,0
159.83,89.85,0.002,0,0
253.38,27.46,0.009,0,0
241.34,52.34,0.003,0,0
252.32,85.6,0.019,0,0
337.74,71.6,0.016,0,0
303.95,88.15,0.012,0,0
264.46,94.81,0.001,0,0
248.62,66.47,0.012,0,0
253.76,70.39,0.005,0,0
307.42,26.35,0.012,0,0
614.91,222.21,0.242,1,1
282.28,117.19,0.004,0,0
248.5,71.23,0.015,0,0
188.64,23.22,0.016,0,0
163.92,81.48,0.01,0,0
278.15,32.13,0.012,0,0
215.73,25.69,0.008,0,0
294.38,103.06,0.004,0,0
204.85,46.07,0.018,0,0
163.93,64.57,0.011,0,0
339.5,33.0,0.007,0,0
346.42,64.48,0.004,0,0
301.01,100.25,0.013,0,0
332.23,28.44,0.019,0,0
308.93,98.25,0.003,0,0
233.62,67.83,0.017,0,0
275.0,69.36,0.007,0,0
246.95,118.55,0.002,0,0
324.42,60.43,0.014,0,0
239.51,44.05,0.016,0,0
247.75,77.6,0.01,0,0
199.34,33.57,0.005,0,0
235.74,64.03,0.002,0,0
341.57,98.09,0.013,0,0
153.14,35.61,0.015,0,0
202.0,21.62,0.006,0,0
224.95,75.38,0.02,0,0
189.65,56.85,0.017,0,0
320.94,50.11,0.001,0,0
239.64,76.57,0.01,0,0
307.05,104.38,0.008,0,0
270.5,115.41,0.019,0,0
215.23,99.93,0.009,0,0
289.01,31.49,0.019,0,0
175.06,36.81,0.019,0,0
327.46,100.78,0.008,0,0
310.85,95.99,0.014,0,0
230.05,62.81,0.008,0,0
305.1,74.08,0.018,0,0
180.44,94.32,0.003,0,0
261.15,38.55,0.006,0,0
242.67,32.98,0.001,0,0
244.71,66.18,0.018,0,0
303.08,74.38,0.003,0,0
288.43,38.86,0.02,0,0
318.27,29.98,0.009,0,0
261.17,109.95,0.005,0,0
245.59,24.97,0.012,0,0
287.5,55.96,0.006,0,0
159.78,112.74,0.004,0,0
163.59,59.12,0.015,0,0
214.54,35.21,0.001,0,0
336.78,77.07,0.019,0,0
222.0,52.7,0.004,0,0
236.72,76.94,0.004,0,0
213.78,86.89,0.011,0,0
244.55,103.18,0.017,0,0
326.39,97.04,0.01,0,0
178.29,98.93,0.01,0,0
238.19,114.42,0.014,0,0
246.75,50.87,0.015,0,0
251.27,75.41,0.005,0,0
176.52,115.04,0.009,0,0
301.43,93.28,0.007,0,0
199.98,33.28,0.014,0,0
258.37,48.31,0.015,0,0
237.76,75.45,0.002,0,0
347.96,32.42,0.008,0,0
310.44,88.41,0.012,0,0
225.95,98.88,0.003,0,0
246.72,117.21,0.013,0,0
314.61,56.59,0.002,0,0
345.2,35.68,0.012,0,0
305.24,106.86,0.004,0,0
199.7,22.44,0.017,0,0
324.01,32.72,0.01,0,0
247.69,30.26,0.011,0,0
268.78,34.0,0.016,0,0
331.89,97.32,0.011,0,0
204.01,45.03,0.003,0,0
328.4,57.43,0.005,0,0
196.96,85.92,0.004,0,0
237.08,61.03,0.007,0,0
318.74,79.59,0.005,0,0
242.9,85.99,0.018,0,0
275.47,46.68,0.007,0,0
216.09,72.73,0.017,0,0
338.59,65.92,0.018,0,0
182.54,73.6,0.013,0,0
321.12,56.64,0.008,0,0
345.31,24.75,0.019,0,0
176.38,35.38,0.013,0,0
253.5,101.78,0.009,0,0
173.73,80.5,0.007,0,0
169.87,20.47,0.001,0,0
185.61,49.85,0.016,0,0
244.18,119.04,0.014,0,0
268.17,88.02,0.019,0,0
321.24,72.55,0.019,0,0
161.01,32.58,0.001,0,0
201.34,22.09,0.014,0,0
319.28,21.71,0.007,0,0
275.15,110.19,0.015,0,0
577.42,254.28,0.062,1,1
263.36,109.92,0.003,0,0
344.43,38.9,0.009,0,0
171.78,88.38,0.016,0,0
332.36,68.01,0.003,0,0
267.25,80.86,0.003,0,0
261.99,102.18,0.016,0,0
295.83,90.37,0.011,0,0
219.46,72.22,0.002,0,0
274.33,69.44,0.009,0,0
345.06,23.88,0.018,0,0
155.2,59.5,0.008,0,0
237.7,76.82,0.002,0,0
337.28,100.79,0.016,0,0
341.03,108.22,0.011,0,0
319.24,87.84,0.012,0,0
332.01,57.53,0.008,0,0
184.46,29.02,0.014,0,0
161.57,39.95,0.001,0,0
212.92,89.34,0.02,0,0
264.01,27.28,0.005,0,0
275.49,107.52,0.007,0,0
